Knr,Naering,Kjonn,Alder,ContentsCode,Aar,value
4611,84,0,15-74,SysselsatteArb,2012,0
4611,84,0,15-74,SysselsatteArb,2013,0
4611,84,0,15-74,SysselsatteArb,2014,0
4611,84,0,15-74,SysselsatteArb,2015,0
4611,84,0,15-74,SysselsatteArb,2016,0
4611,84,0,15-74,SysselsatteArb,2017,0
4611,84,0,15-74,SysselsatteArb,2018,0
4611,84,0,15-74,SysselsatteArb,2019,0
4611,84,0,15-74,SysselsatteArb,2020,52
4611,84,0,55-66,SysselsatteArb,2008,0
4611,84,0,55-66,SysselsatteArb,2009,0
4611,84,0,55-66,SysselsatteArb,2010,0
4611,84,0,55-66,SysselsatteArb,2011,0
4611,84,0,55-66,SysselsatteArb,2012,0
4611,84,0,55-66,SysselsatteArb,2013,0
4611,84,0,55-66,SysselsatteArb,2014,0
4611,84,0,55-66,SysselsatteArb,2015,0
4611,84,0,55-66,SysselsatteArb,2016,0
4611,84,0,55-66,SysselsatteArb,2017,0
4611,84,0,55-66,SysselsatteArb,2018,0
4611,84,0,55-66,SysselsatteArb,2019,0
4611,84,0,55-66,SysselsatteArb,2020,15
4611,84,0,67-74,SysselsatteArb,2008,0
4611,84,0,67-74,SysselsatteArb,2009,0
4611,84,0,67-74,SysselsatteArb,2010,0
4611,84,0,67-74,SysselsatteArb,2011,0
4611,84,0,67-74,SysselsatteArb,2012,0
4611,84,0,67-74,SysselsatteArb,2013,0
4611,84,0,67-74,SysselsatteArb,2014,0
4611,84,0,67-74,SysselsatteArb,2015,0
4611,84,0,67-74,SysselsatteArb,2016,0
4611,84,0,67-74,SysselsatteArb,2017,0
4611,84,0,67-74,SysselsatteArb,2018,0
4611,84,0,67-74,SysselsatteArb,2019,0
4611,84,0,67-74,SysselsatteArb,2020,0
4611,85,0,15-74,SysselsatteArb,2008,0
4611,85,0,15-74,SysselsatteArb,2009,0
4611,85,0,15-74,SysselsatteArb,2010,0
4611,85,0,15-74,SysselsatteArb,2011,0
4611,85,0,15-74,SysselsatteArb,2012,0
4611,85,0,15-74,SysselsatteArb,2013,0
4611,85,0,15-74,SysselsatteArb,2014,0
4611,85,0,15-74,SysselsatteArb,2015,0
4611,85,0,15-74,SysselsatteArb,2016,0
4611,85,0,15-74,SysselsatteArb,2017,0
4611,85,0,15-74,SysselsatteArb,2018,0
4611,85,0,15-74,SysselsatteArb,2019,0
4611,85,0,15-74,SysselsatteArb,2020,111
4611,85,0,55-66,SysselsatteArb,2008,0
4611,85,0,55-66,SysselsatteArb,2009,0
4611,85,0,55-66,SysselsatteArb,2010,0
4611,85,0,55-66,SysselsatteArb,2011,0
4611,85,0,55-66,SysselsatteArb,2012,0
4611,85,0,55-66,SysselsatteArb,2013,0
4611,85,0,55-66,SysselsatteArb,2014,0
4611,85,0,55-66,SysselsatteArb,2015,0
4611,85,0,55-66,SysselsatteArb,2016,0
4611,85,0,55-66,SysselsatteArb,2017,0
4611,85,0,55-66,SysselsatteArb,2018,0
4611,85,0,55-66,SysselsatteArb,2019,0
4611,85,0,55-66,SysselsatteArb,2020,24
4611,85,0,67-74,SysselsatteArb,2008,0
4611,85,0,67-74,SysselsatteArb,2009,0
4611,85,0,67-74,SysselsatteArb,2010,0
4611,85,0,67-74,SysselsatteArb,2011,0
4611,85,0,67-74,SysselsatteArb,2012,0
4611,85,0,67-74,SysselsatteArb,2013,0
4611,85,0,67-74,SysselsatteArb,2014,0
4611,85,0,67-74,SysselsatteArb,2015,0
4611,85,0,67-74,SysselsatteArb,2016,0
4611,85,0,67-74,SysselsatteArb,2017,0
4611,85,0,67-74,SysselsatteArb,2018,0
4611,85,0,67-74,SysselsatteArb,2019,0
4611,85,0,67-74,SysselsatteArb,2020,3
4611,86-88,0,15-74,SysselsatteArb,2008,0
4611,86-88,0,15-74,SysselsatteArb,2009,0
4611,86-88,0,15-74,SysselsatteArb,2010,0
4611,86-88,0,15-74,SysselsatteArb,2011,0
4611,86-88,0,15-74,SysselsatteArb,2012,0
4611,86-88,0,15-74,SysselsatteArb,2013,0
4611,86-88,0,15-74,SysselsatteArb,2014,0
4611,86-88,0,15-74,SysselsatteArb,2015,0
4611,86-88,0,15-74,SysselsatteArb,2016,0
4611,86-88,0,15-74,SysselsatteArb,2017,0
4611,86-88,0,15-74,SysselsatteArb,2018,0
4611,86-88,0,15-74,SysselsatteArb,2019,0
4611,86-88,0,15-74,SysselsatteArb,2020,346
4611,86-88,0,55-66,SysselsatteArb,2008,0
4611,86-88,0,55-66,SysselsatteArb,2009,0
4611,86-88,0,55-66,SysselsatteArb,2010,0
4611,86-88,0,55-66,SysselsatteArb,2011,0
4611,86-88,0,55-66,SysselsatteArb,2012,0
4611,86-88,0,55-66,SysselsatteArb,2013,0
4611,86-88,0,55-66,SysselsatteArb,2014,0
4611,86-88,0,55-66,SysselsatteArb,2015,0
4611,86-88,0,55-66,SysselsatteArb,2016,0
4611,86-88,0,55-66,SysselsatteArb,2017,0
4611,86-88,0,55-66,SysselsatteArb,2018,0
4611,86-88,0,55-66,SysselsatteArb,2019,0
4611,86-88,0,55-66,SysselsatteArb,2020,71
4611,86-88,0,67-74,SysselsatteArb,2008,0
4611,86-88,0,67-74,SysselsatteArb,2009,0
4611,86-88,0,67-74,SysselsatteArb,2010,0
4611,86-88,0,67-74,SysselsatteArb,2011,0
4611,86-88,0,67-74,SysselsatteArb,2012,0
4611,86-88,0,67-74,SysselsatteArb,2013,0
4611,86-88,0,67-74,SysselsatteArb,2014,0
4611,86-88,0,67-74,SysselsatteArb,2015,0
4611,86-88,0,67-74,SysselsatteArb,2016,0
4611,86-88,0,67-74,SysselsatteArb,2017,0
4611,86-88,0,67-74,SysselsatteArb,2018,0
4611,86-88,0,67-74,SysselsatteArb,2019,0
4611,86-88,0,67-74,SysselsatteArb,2020,7
4611,90-99,0,15-74,SysselsatteArb,2008,0
4611,90-99,0,15-74,SysselsatteArb,2009,0
4611,90-99,0,15-74,SysselsatteArb,2010,0
4611,90-99,0,15-74,SysselsatteArb,2011,0
4611,90-99,0,15-74,SysselsatteArb,2012,0
4611,90-99,0,15-74,SysselsatteArb,2013,0
4611,90-99,0,15-74,SysselsatteArb,2014,0
4611,90-99,0,15-74,SysselsatteArb,2015,0
4611,90-99,0,15-74,SysselsatteArb,2016,0
4611,90-99,0,15-74,SysselsatteArb,2017,0
4611,90-99,0,15-74,SysselsatteArb,2018,0
4611,90-99,0,15-74,SysselsatteArb,2019,0
4611,90-99,0,15-74,SysselsatteArb,2020,34
4611,90-99,0,55-66,SysselsatteArb,2008,0
4611,90-99,0,55-66,SysselsatteArb,2009,0
4611,90-99,0,55-66,SysselsatteArb,2010,0
4611,90-99,0,55-66,SysselsatteArb,2011,0
4611,90-99,0,55-66,SysselsatteArb,2012,0
4611,90-99,0,55-66,SysselsatteArb,2013,0
4611,90-99,0,55-66,SysselsatteArb,2014,0
4611,90-99,0,55-66,SysselsatteArb,2015,0
4611,90-99,0,55-66,SysselsatteArb,2016,0
4611,90-99,0,55-66,SysselsatteArb,2017,0
4611,90-99,0,55-66,SysselsatteArb,2018,0
4611,90-99,0,55-66,SysselsatteArb,2019,0
4611,90-99,0,55-66,SysselsatteArb,2020,4
4611,90-99,0,67-74,SysselsatteArb,2008,0
4611,90-99,0,67-74,SysselsatteArb,2009,0
4611,90-99,0,67-74,SysselsatteArb,2010,0
4611,90-99,0,67-74,SysselsatteArb,2011,0
4611,90-99,0,67-74,SysselsatteArb,2012,0
4611,90-99,0,67-74,SysselsatteArb,2013,0
4611,90-99,0,67-74,SysselsatteArb,2014,0
4611,90-99,0,67-74,SysselsatteArb,2015,0
4611,90-99,0,67-74,SysselsatteArb,2016,0
4611,90-99,0,67-74,SysselsatteArb,2017,0
4611,90-99,0,67-74,SysselsatteArb,2018,0
4611,90-99,0,67-74,SysselsatteArb,2019,0
4611,90-99,0,67-74,SysselsatteArb,2020,3
4611,00,0,15-74,SysselsatteArb,2008,0
4611,00,0,15-74,SysselsatteArb,2009,0
4611,00,0,15-74,SysselsatteArb,2010,0
4611,00,0,15-74,SysselsatteArb,2011,0
4611,00,0,15-74,SysselsatteArb,2012,0
4611,00,0,15-74,SysselsatteArb,2013,0
4611,00,0,15-74,SysselsatteArb,2014,0
4611,00,0,15-74,SysselsatteArb,2015,0
4611,00,0,15-74,SysselsatteArb,2016,0
4611,00,0,15-74,SysselsatteArb,2017,0
4611,00,0,15-74,SysselsatteArb,2018,0
4611,00,0,15-74,SysselsatteArb,2019,0
4611,00,0,15-74,SysselsatteArb,2020,NA
4611,00,0,55-66,SysselsatteArb,2008,0
4611,00,0,55-66,SysselsatteArb,2009,0
4611,00,0,55-66,SysselsatteArb,2010,0
4611,00,0,55-66,SysselsatteArb,2011,0
4611,00,0,55-66,SysselsatteArb,2012,0
4611,00,0,55-66,SysselsatteArb,2013,0
4611,00,0,55-66,SysselsatteArb,2014,0
4611,00,0,55-66,SysselsatteArb,2015,0
4611,00,0,55-66,SysselsatteArb,2016,0
4611,00,0,55-66,SysselsatteArb,2017,0
4611,00,0,55-66,SysselsatteArb,2018,0
4611,00,0,55-66,SysselsatteArb,2019,0
4611,00,0,55-66,SysselsatteArb,2020,NA
4611,00,0,67-74,SysselsatteArb,2008,0
4611,00,0,67-74,SysselsatteArb,2009,0
4611,00,0,67-74,SysselsatteArb,2010,0
4611,00,0,67-74,SysselsatteArb,2011,0
4611,00,0,67-74,SysselsatteArb,2012,0
4611,00,0,67-74,SysselsatteArb,2013,0
4611,00,0,67-74,SysselsatteArb,2014,0
4611,00,0,67-74,SysselsatteArb,2015,0
4611,00,0,67-74,SysselsatteArb,2016,0
4611,00,0,67-74,SysselsatteArb,2017,0
4611,00,0,67-74,SysselsatteArb,2018,0
4611,00,0,67-74,SysselsatteArb,2019,0
4611,00,0,67-74,SysselsatteArb,2020,NA
4612,00-99,0,15-74,SysselsatteArb,2008,0
4612,00-99,0,15-74,SysselsatteArb,2009,0
4612,00-99,0,15-74,SysselsatteArb,2010,0
4612,00-99,0,15-74,SysselsatteArb,2011,0
4612,00-99,0,15-74,SysselsatteArb,2012,0
4612,00-99,0,15-74,SysselsatteArb,2013,0
4612,00-99,0,15-74,SysselsatteArb,2014,0
4612,00-99,0,15-74,SysselsatteArb,2015,0
4612,00-99,0,15-74,SysselsatteArb,2016,0
4612,00-99,0,15-74,SysselsatteArb,2017,0
4612,00-99,0,15-74,SysselsatteArb,2018,0
4612,00-99,0,15-74,SysselsatteArb,2019,0
4612,00-99,0,15-74,SysselsatteArb,2020,1494
4612,00-99,0,55-66,SysselsatteArb,2008,0
4612,00-99,0,55-66,SysselsatteArb,2009,0
4612,00-99,0,55-66,SysselsatteArb,2010,0
4612,00-99,0,55-66,SysselsatteArb,2011,0
4612,00-99,0,55-66,SysselsatteArb,2012,0
4612,00-99,0,55-66,SysselsatteArb,2013,0
4612,00-99,0,55-66,SysselsatteArb,2014,0
4612,00-99,0,55-66,SysselsatteArb,2015,0
4612,00-99,0,55-66,SysselsatteArb,2016,0
4612,00-99,0,55-66,SysselsatteArb,2017,0
4612,00-99,0,55-66,SysselsatteArb,2018,0
4612,00-99,0,55-66,SysselsatteArb,2019,0
4612,00-99,0,55-66,SysselsatteArb,2020,267
4612,00-99,0,67-74,SysselsatteArb,2008,0
4612,00-99,0,67-74,SysselsatteArb,2009,0
4612,00-99,0,67-74,SysselsatteArb,2010,0
4612,00-99,0,67-74,SysselsatteArb,2011,0
4612,00-99,0,67-74,SysselsatteArb,2012,0
4612,00-99,0,67-74,SysselsatteArb,2013,0
4612,00-99,0,67-74,SysselsatteArb,2014,0
4612,00-99,0,67-74,SysselsatteArb,2015,0
4612,00-99,0,67-74,SysselsatteArb,2016,0
4612,00-99,0,67-74,SysselsatteArb,2017,0
4612,00-99,0,67-74,SysselsatteArb,2018,0
4612,00-99,0,67-74,SysselsatteArb,2019,0
4612,00-99,0,67-74,SysselsatteArb,2020,74
4612,01-03,0,15-74,SysselsatteArb,2008,0
4612,01-03,0,15-74,SysselsatteArb,2009,0
4612,01-03,0,15-74,SysselsatteArb,2010,0
4612,01-03,0,15-74,SysselsatteArb,2011,0
4612,01-03,0,15-74,SysselsatteArb,2012,0
4612,01-03,0,15-74,SysselsatteArb,2013,0
4612,01-03,0,15-74,SysselsatteArb,2014,0
4612,01-03,0,15-74,SysselsatteArb,2015,0
4612,01-03,0,15-74,SysselsatteArb,2016,0
4612,01-03,0,15-74,SysselsatteArb,2017,0
4612,01-03,0,15-74,SysselsatteArb,2018,0
4612,01-03,0,15-74,SysselsatteArb,2019,0
4612,01-03,0,15-74,SysselsatteArb,2020,180
4612,01-03,0,55-66,SysselsatteArb,2008,0
4612,01-03,0,55-66,SysselsatteArb,2009,0
4612,01-03,0,55-66,SysselsatteArb,2010,0
4612,01-03,0,55-66,SysselsatteArb,2011,0
4612,01-03,0,55-66,SysselsatteArb,2012,0
4612,01-03,0,55-66,SysselsatteArb,2013,0
4612,01-03,0,55-66,SysselsatteArb,2014,0
4612,01-03,0,55-66,SysselsatteArb,2015,0
4612,01-03,0,55-66,SysselsatteArb,2016,0
4612,01-03,0,55-66,SysselsatteArb,2017,0
4612,01-03,0,55-66,SysselsatteArb,2018,0
4612,01-03,0,55-66,SysselsatteArb,2019,0
4612,01-03,0,55-66,SysselsatteArb,2020,33
4612,01-03,0,67-74,SysselsatteArb,2008,0
4612,01-03,0,67-74,SysselsatteArb,2009,0
4612,01-03,0,67-74,SysselsatteArb,2010,0
4612,01-03,0,67-74,SysselsatteArb,2011,0
4612,01-03,0,67-74,SysselsatteArb,2012,0
4612,01-03,0,67-74,SysselsatteArb,2013,0
4612,01-03,0,67-74,SysselsatteArb,2014,0
4612,01-03,0,67-74,SysselsatteArb,2015,0
4612,01-03,0,67-74,SysselsatteArb,2016,0
4612,01-03,0,67-74,SysselsatteArb,2017,0
4612,01-03,0,67-74,SysselsatteArb,2018,0
4612,01-03,0,67-74,SysselsatteArb,2019,0
4612,01-03,0,67-74,SysselsatteArb,2020,21
4612,05-09,0,15-74,SysselsatteArb,2008,0
4612,05-09,0,15-74,SysselsatteArb,2009,0
4612,05-09,0,15-74,SysselsatteArb,2010,0
4612,05-09,0,15-74,SysselsatteArb,2011,0
4612,05-09,0,15-74,SysselsatteArb,2012,0
4612,05-09,0,15-74,SysselsatteArb,2013,0
4612,05-09,0,15-74,SysselsatteArb,2014,0
4612,05-09,0,15-74,SysselsatteArb,2015,0
4612,05-09,0,15-74,SysselsatteArb,2016,0
4612,05-09,0,15-74,SysselsatteArb,2017,0
4612,05-09,0,15-74,SysselsatteArb,2018,0
4612,05-09,0,15-74,SysselsatteArb,2019,0
4612,05-09,0,15-74,SysselsatteArb,2020,0
4612,05-09,0,55-66,SysselsatteArb,2008,0
4612,05-09,0,55-66,SysselsatteArb,2009,0
4612,05-09,0,55-66,SysselsatteArb,2010,0
4612,05-09,0,55-66,SysselsatteArb,2011,0
4612,05-09,0,55-66,SysselsatteArb,2012,0
4612,05-09,0,55-66,SysselsatteArb,2013,0
4612,05-09,0,55-66,SysselsatteArb,2014,0
4612,05-09,0,55-66,SysselsatteArb,2015,0
4612,05-09,0,55-66,SysselsatteArb,2016,0
4612,05-09,0,55-66,SysselsatteArb,2017,0
4612,05-09,0,55-66,SysselsatteArb,2018,0
4612,05-09,0,55-66,SysselsatteArb,2019,0
4612,05-09,0,55-66,SysselsatteArb,2020,0
4612,05-09,0,67-74,SysselsatteArb,2008,0
4612,05-09,0,67-74,SysselsatteArb,2009,0
4612,05-09,0,67-74,SysselsatteArb,2010,0
4612,05-09,0,67-74,SysselsatteArb,2011,0
4612,05-09,0,67-74,SysselsatteArb,2012,0
4612,05-09,0,67-74,SysselsatteArb,2013,0
4612,05-09,0,67-74,SysselsatteArb,2014,0
4612,05-09,0,67-74,SysselsatteArb,2015,0
4612,05-09,0,67-74,SysselsatteArb,2016,0
4612,05-09,0,67-74,SysselsatteArb,2017,0
4612,05-09,0,67-74,SysselsatteArb,2018,0
4612,05-09,0,67-74,SysselsatteArb,2019,0
4612,05-09,0,67-74,SysselsatteArb,2020,0
4612,10-33,0,15-74,SysselsatteArb,2008,0
4612,10-33,0,15-74,SysselsatteArb,2009,0
4612,10-33,0,15-74,SysselsatteArb,2010,0
4612,10-33,0,15-74,SysselsatteArb,2011,0
4612,10-33,0,15-74,SysselsatteArb,2012,0
4612,10-33,0,15-74,SysselsatteArb,2013,0
4612,10-33,0,15-74,SysselsatteArb,2014,0
4612,10-33,0,15-74,SysselsatteArb,2015,0
4612,10-33,0,15-74,SysselsatteArb,2016,0
4612,10-33,0,15-74,SysselsatteArb,2017,0
4612,10-33,0,15-74,SysselsatteArb,2018,0
4612,10-33,0,15-74,SysselsatteArb,2019,0
4612,10-33,0,15-74,SysselsatteArb,2020,48
4612,10-33,0,55-66,SysselsatteArb,2008,0
4612,10-33,0,55-66,SysselsatteArb,2009,0
4612,10-33,0,55-66,SysselsatteArb,2010,0
4612,10-33,0,55-66,SysselsatteArb,2011,0
4612,10-33,0,55-66,SysselsatteArb,2012,0
4612,10-33,0,55-66,SysselsatteArb,2013,0
4612,10-33,0,55-66,SysselsatteArb,2014,0
4612,10-33,0,55-66,SysselsatteArb,2015,0
4612,10-33,0,55-66,SysselsatteArb,2016,0
4612,10-33,0,55-66,SysselsatteArb,2017,0
4612,10-33,0,55-66,SysselsatteArb,2018,0
4612,10-33,0,55-66,SysselsatteArb,2019,0
4612,10-33,0,55-66,SysselsatteArb,2020,14
4612,10-33,0,67-74,SysselsatteArb,2008,0
4612,10-33,0,67-74,SysselsatteArb,2009,0
4612,10-33,0,67-74,SysselsatteArb,2010,0
4612,10-33,0,67-74,SysselsatteArb,2011,0
4612,10-33,0,67-74,SysselsatteArb,2012,0
4612,10-33,0,67-74,SysselsatteArb,2013,0
4612,10-33,0,67-74,SysselsatteArb,2014,0
4612,10-33,0,67-74,SysselsatteArb,2015,0
4612,10-33,0,67-74,SysselsatteArb,2016,0
4612,10-33,0,67-74,SysselsatteArb,2017,0
4612,10-33,0,67-74,SysselsatteArb,2018,0
4612,10-33,0,67-74,SysselsatteArb,2019,0
4612,10-33,0,67-74,SysselsatteArb,2020,0
4612,35-39,0,15-74,SysselsatteArb,2008,0
4612,35-39,0,15-74,SysselsatteArb,2009,0
4612,35-39,0,15-74,SysselsatteArb,2010,0
4612,35-39,0,15-74,SysselsatteArb,2011,0
4612,35-39,0,15-74,SysselsatteArb,2012,0
4612,35-39,0,15-74,SysselsatteArb,2013,0
4612,35-39,0,15-74,SysselsatteArb,2014,0
4612,35-39,0,15-74,SysselsatteArb,2015,0
4612,35-39,0,15-74,SysselsatteArb,2016,0
4612,35-39,0,15-74,SysselsatteArb,2017,0
4612,35-39,0,15-74,SysselsatteArb,2018,0
4612,35-39,0,15-74,SysselsatteArb,2019,0
4612,35-39,0,15-74,SysselsatteArb,2020,3
4612,35-39,0,55-66,SysselsatteArb,2008,0
4612,35-39,0,55-66,SysselsatteArb,2009,0
4612,35-39,0,55-66,SysselsatteArb,2010,0
4612,35-39,0,55-66,SysselsatteArb,2011,0
4612,35-39,0,55-66,SysselsatteArb,2012,0
4612,35-39,0,55-66,SysselsatteArb,2013,0
4612,35-39,0,55-66,SysselsatteArb,2014,0
4612,35-39,0,55-66,SysselsatteArb,2015,0
4612,35-39,0,55-66,SysselsatteArb,2016,0
4612,35-39,0,55-66,SysselsatteArb,2017,0
4612,35-39,0,55-66,SysselsatteArb,2018,0
4612,35-39,0,55-66,SysselsatteArb,2019,0
4612,35-39,0,55-66,SysselsatteArb,2020,0
4612,35-39,0,67-74,SysselsatteArb,2008,0
4612,35-39,0,67-74,SysselsatteArb,2009,0
4612,35-39,0,67-74,SysselsatteArb,2010,0
4612,35-39,0,67-74,SysselsatteArb,2011,0
4612,35-39,0,67-74,SysselsatteArb,2012,0
4612,35-39,0,67-74,SysselsatteArb,2013,0
4612,35-39,0,67-74,SysselsatteArb,2014,0
4612,35-39,0,67-74,SysselsatteArb,2015,0
4612,35-39,0,67-74,SysselsatteArb,2016,0
4612,35-39,0,67-74,SysselsatteArb,2017,0
4612,35-39,0,67-74,SysselsatteArb,2018,0
4612,35-39,0,67-74,SysselsatteArb,2019,0
4612,35-39,0,67-74,SysselsatteArb,2020,0
4612,41-43,0,15-74,SysselsatteArb,2008,0
4612,41-43,0,15-74,SysselsatteArb,2009,0
4612,41-43,0,15-74,SysselsatteArb,2010,0
4612,41-43,0,15-74,SysselsatteArb,2011,0
4612,41-43,0,15-74,SysselsatteArb,2012,0
4612,41-43,0,15-74,SysselsatteArb,2013,0
4612,41-43,0,15-74,SysselsatteArb,2014,0
4612,41-43,0,15-74,SysselsatteArb,2015,0
4612,41-43,0,15-74,SysselsatteArb,2016,0
4612,41-43,0,15-74,SysselsatteArb,2017,0
4612,41-43,0,15-74,SysselsatteArb,2018,0
4612,41-43,0,15-74,SysselsatteArb,2019,0
4612,41-43,0,15-74,SysselsatteArb,2020,231
4612,41-43,0,55-66,SysselsatteArb,2008,0
4612,41-43,0,55-66,SysselsatteArb,2009,0
4612,41-43,0,55-66,SysselsatteArb,2010,0
4612,41-43,0,55-66,SysselsatteArb,2011,0
4612,41-43,0,55-66,SysselsatteArb,2012,0
4612,41-43,0,55-66,SysselsatteArb,2013,0
4612,41-43,0,55-66,SysselsatteArb,2014,0
4612,41-43,0,55-66,SysselsatteArb,2015,0
4612,41-43,0,55-66,SysselsatteArb,2016,0
4612,41-43,0,55-66,SysselsatteArb,2017,0
4612,41-43,0,55-66,SysselsatteArb,2018,0
4612,41-43,0,55-66,SysselsatteArb,2019,0
4612,41-43,0,55-66,SysselsatteArb,2020,36
4612,41-43,0,67-74,SysselsatteArb,2008,0
4612,41-43,0,67-74,SysselsatteArb,2009,0
4612,41-43,0,67-74,SysselsatteArb,2010,0
4612,41-43,0,67-74,SysselsatteArb,2011,0
4612,41-43,0,67-74,SysselsatteArb,2012,0
4612,41-43,0,67-74,SysselsatteArb,2013,0
4612,41-43,0,67-74,SysselsatteArb,2014,0
4612,41-43,0,67-74,SysselsatteArb,2015,0
4612,41-43,0,67-74,SysselsatteArb,2016,0
4612,41-43,0,67-74,SysselsatteArb,2017,0
4612,41-43,0,67-74,SysselsatteArb,2018,0
4612,41-43,0,67-74,SysselsatteArb,2019,0
4612,41-43,0,67-74,SysselsatteArb,2020,13
4612,45-47,0,15-74,SysselsatteArb,2008,0
4612,45-47,0,15-74,SysselsatteArb,2009,0
4612,45-47,0,15-74,SysselsatteArb,2010,0
4612,45-47,0,15-74,SysselsatteArb,2011,0
4612,45-47,0,15-74,SysselsatteArb,2012,0
4612,45-47,0,15-74,SysselsatteArb,2013,0
4612,45-47,0,15-74,SysselsatteArb,2014,0
4612,45-47,0,15-74,SysselsatteArb,2015,0
4612,45-47,0,15-74,SysselsatteArb,2016,0
4612,45-47,0,15-74,SysselsatteArb,2017,0
4612,45-47,0,15-74,SysselsatteArb,2018,0
4612,45-47,0,15-74,SysselsatteArb,2019,0
4612,45-47,0,15-74,SysselsatteArb,2020,142
4612,45-47,0,55-66,SysselsatteArb,2008,0
4612,45-47,0,55-66,SysselsatteArb,2009,0
4612,45-47,0,55-66,SysselsatteArb,2010,0
4612,45-47,0,55-66,SysselsatteArb,2011,0
4612,45-47,0,55-66,SysselsatteArb,2012,0
4612,45-47,0,55-66,SysselsatteArb,2013,0
4612,45-47,0,55-66,SysselsatteArb,2014,0
4612,45-47,0,55-66,SysselsatteArb,2015,0
4612,45-47,0,55-66,SysselsatteArb,2016,0
4612,45-47,0,55-66,SysselsatteArb,2017,0
4612,45-47,0,55-66,SysselsatteArb,2018,0
4612,45-47,0,55-66,SysselsatteArb,2019,0
4612,45-47,0,55-66,SysselsatteArb,2020,20
4612,45-47,0,67-74,SysselsatteArb,2008,0
4612,45-47,0,67-74,SysselsatteArb,2009,0
4612,45-47,0,67-74,SysselsatteArb,2010,0
4612,45-47,0,67-74,SysselsatteArb,2011,0
4612,45-47,0,67-74,SysselsatteArb,2012,0
4612,45-47,0,67-74,SysselsatteArb,2013,0
4612,45-47,0,67-74,SysselsatteArb,2014,0
4612,45-47,0,67-74,SysselsatteArb,2015,0
4612,45-47,0,67-74,SysselsatteArb,2016,0
4612,45-47,0,67-74,SysselsatteArb,2017,0
4612,45-47,0,67-74,SysselsatteArb,2018,0
4612,45-47,0,67-74,SysselsatteArb,2019,0
4612,45-47,0,67-74,SysselsatteArb,2020,6
4612,49-53,0,15-74,SysselsatteArb,2008,0
4612,49-53,0,15-74,SysselsatteArb,2009,0
4612,49-53,0,15-74,SysselsatteArb,2010,0
4612,49-53,0,15-74,SysselsatteArb,2011,0
4612,49-53,0,15-74,SysselsatteArb,2012,0
4612,49-53,0,15-74,SysselsatteArb,2013,0
4612,49-53,0,15-74,SysselsatteArb,2014,0
4612,49-53,0,15-74,SysselsatteArb,2015,0
4612,49-53,0,15-74,SysselsatteArb,2016,0
4612,49-53,0,15-74,SysselsatteArb,2017,0
4612,49-53,0,15-74,SysselsatteArb,2018,0
4612,49-53,0,15-74,SysselsatteArb,2019,0
4612,49-53,0,15-74,SysselsatteArb,2020,94
4612,49-53,0,55-66,SysselsatteArb,2008,0
4612,49-53,0,55-66,SysselsatteArb,2009,0
4612,49-53,0,55-66,SysselsatteArb,2010,0
4612,49-53,0,55-66,SysselsatteArb,2011,0
4612,49-53,0,55-66,SysselsatteArb,2012,0
4612,49-53,0,55-66,SysselsatteArb,2013,0
4612,49-53,0,55-66,SysselsatteArb,2014,0
4612,49-53,0,55-66,SysselsatteArb,2015,0
4612,49-53,0,55-66,SysselsatteArb,2016,0
4612,49-53,0,55-66,SysselsatteArb,2017,0
4612,49-53,0,55-66,SysselsatteArb,2018,0
4612,49-53,0,55-66,SysselsatteArb,2019,0
4612,49-53,0,55-66,SysselsatteArb,2020,15
4612,49-53,0,67-74,SysselsatteArb,2008,0
4612,49-53,0,67-74,SysselsatteArb,2009,0
4612,49-53,0,67-74,SysselsatteArb,2010,0
4612,49-53,0,67-74,SysselsatteArb,2011,0
4612,49-53,0,67-74,SysselsatteArb,2012,0
4612,49-53,0,67-74,SysselsatteArb,2013,0
4612,49-53,0,67-74,SysselsatteArb,2014,0
4612,49-53,0,67-74,SysselsatteArb,2015,0
4612,49-53,0,67-74,SysselsatteArb,2016,0
4612,49-53,0,67-74,SysselsatteArb,2017,0
4612,49-53,0,67-74,SysselsatteArb,2018,0
4612,49-53,0,67-74,SysselsatteArb,2019,0
4612,49-53,0,67-74,SysselsatteArb,2020,6
4612,55-56,0,15-74,SysselsatteArb,2008,0
4612,55-56,0,15-74,SysselsatteArb,2009,0
4612,55-56,0,15-74,SysselsatteArb,2010,0
4612,55-56,0,15-74,SysselsatteArb,2011,0
4612,55-56,0,15-74,SysselsatteArb,2012,0
4612,55-56,0,15-74,SysselsatteArb,2013,0
4612,55-56,0,15-74,SysselsatteArb,2014,0
4612,55-56,0,15-74,SysselsatteArb,2015,0
4612,55-56,0,15-74,SysselsatteArb,2016,0
4612,55-56,0,15-74,SysselsatteArb,2017,0
4612,55-56,0,15-74,SysselsatteArb,2018,0
4612,55-56,0,15-74,SysselsatteArb,2019,0
4612,55-56,0,15-74,SysselsatteArb,2020,9
4612,55-56,0,55-66,SysselsatteArb,2008,0
4612,55-56,0,55-66,SysselsatteArb,2009,0
4612,55-56,0,55-66,SysselsatteArb,2010,0
4612,55-56,0,55-66,SysselsatteArb,2011,0
4612,55-56,0,55-66,SysselsatteArb,2012,0
4612,55-56,0,55-66,SysselsatteArb,2013,0
4612,55-56,0,55-66,SysselsatteArb,2014,0
4612,55-56,0,55-66,SysselsatteArb,2015,0
4612,55-56,0,55-66,SysselsatteArb,2016,0
